State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tripura,SOUTH TRIPURA,2012,Kharif     ,Arhar/Tur,221,158
Tripura,UNAKOTI,2012,Kharif     ,Arhar/Tur,73,58
Tripura,WEST TRIPURA,2012,Kharif     ,Arhar/Tur,132,96
Uttar Pradesh,AGRA,2012,Kharif     ,Arhar/Tur,884,995
Uttar Pradesh,ALIGARH,2012,Kharif     ,Arhar/Tur,8331,9506
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Arhar/Tur,15086,17585
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Arhar/Tur,2449,2545
Uttar Pradesh,AMETHI,2012,Kharif     ,Arhar/Tur,3965,3556
Uttar Pradesh,AMROHA,2012,Kharif     ,Arhar/Tur,227,194
Uttar Pradesh,AURAIYA,2012,Kharif     ,Arhar/Tur,4600,5341
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Arhar/Tur,9223,10096
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Arhar/Tur,751,736
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Arhar/Tur,3165,1786
Uttar Pradesh,BALLIA,2012,Kharif     ,Arhar/Tur,6038,6777
Uttar Pradesh,BALRAMPUR,2012,Kharif     ,Arhar/Tur,8023,4491
Uttar Pradesh,BANDA,2012,Kharif     ,Arhar/Tur,18795,20082
Uttar Pradesh,BARABANKI,2012,Kharif     ,Arhar/Tur,1527,1587
Uttar Pradesh,BAREILLY,2012,Kharif     ,Arhar/Tur,54,53
Uttar Pradesh,BASTI,2012,Kharif     ,Arhar/Tur,3147,2675
Uttar Pradesh,BIJNOR,2012,Kharif     ,Arhar/Tur,9,8
Uttar Pradesh,BUDAUN,2012,Kharif     ,Arhar/Tur,1228,1195
Uttar Pradesh,BULANDSHAHR,2012,Kharif     ,Arhar/Tur,9554,9522
Uttar Pradesh,CHANDAULI,2012,Kharif     ,Arhar/Tur,3022,3207
Uttar Pradesh,CHITRAKOOT,2012,Kharif     ,Arhar/Tur,16622,13809
Uttar Pradesh,DEORIA,2012,Kharif     ,Arhar/Tur,4824,3246
Uttar Pradesh,ETAH,2012,Kharif     ,Arhar/Tur,1705,2261
Uttar Pradesh,ETAWAH,2012,Kharif     ,Arhar/Tur,1815,3617
Uttar Pradesh,FAIZABAD,2012,Kharif     ,Arhar/Tur,1865,1939
Uttar Pradesh,FARRUKHABAD,2012,Kharif     ,Arhar/Tur,1242,1442
Uttar Pradesh,FATEHPUR,2012,Kharif     ,Arhar/Tur,19164,18650
Uttar Pradesh,FIROZABAD,2012,Kharif     ,Arhar/Tur,1764,1986
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2012,Kharif     ,Arhar/Tur,1260,1087
Uttar Pradesh,GHAZIABAD,2012,Kharif     ,Arhar/Tur,711,697
Uttar Pradesh,GHAZIPUR,2012,Kharif     ,Arhar/Tur,5542,6311
Uttar Pradesh,GONDA,2012,Kharif     ,Arhar/Tur,6022,3842
Uttar Pradesh,GORAKHPUR,2012,Kharif     ,Arhar/Tur,4121,2956
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Arhar/Tur,17274,16664
Uttar Pradesh,HAPUR,2012,Kharif     ,Arhar/Tur,942,924
Uttar Pradesh,HARDOI,2012,Kharif     ,Arhar/Tur,1642,1333
Uttar Pradesh,HATHRAS,2012,Kharif     ,Arhar/Tur,3845,4055
Uttar Pradesh,JALAUN,2012,Kharif     ,Arhar/Tur,6431,8934
Uttar Pradesh,JAUNPUR,2012,Kharif     ,Arhar/Tur,8571,9095
Uttar Pradesh,JHANSI,2012,Kharif     ,Arhar/Tur,786,323
Uttar Pradesh,KANNAUJ,2012,Kharif     ,Arhar/Tur,1787,2075
Uttar Pradesh,KANPUR DEHAT,2012,Kharif     ,Arhar/Tur,8394,12934
Uttar Pradesh,KANPUR NAGAR,2012,Kharif     ,Arhar/Tur,6482,14105
Uttar Pradesh,KASGANJ,2012,Kharif     ,Arhar/Tur,1516,1729
Uttar Pradesh,KAUSHAMBI,2012,Kharif     ,Arhar/Tur,7878,9643
Uttar Pradesh,KHERI,2012,Kharif     ,Arhar/Tur,1102,894
Uttar Pradesh,KUSHI NAGAR,2012,Kharif     ,Arhar/Tur,684,490
Uttar Pradesh,LALITPUR,2012,Kharif     ,Arhar/Tur,53,34
Uttar Pradesh,LUCKNOW,2012,Kharif     ,Arhar/Tur,802,651
Uttar Pradesh,MAHARAJGANJ,2012,Kharif     ,Arhar/Tur,397,285
Uttar Pradesh,MAHOBA,2012,Kharif     ,Arhar/Tur,4012,3170
Uttar Pradesh,MAINPURI,2012,Kharif     ,Arhar/Tur,750,844
Uttar Pradesh,MATHURA,2012,Kharif     ,Arhar/Tur,1752,1973
Uttar Pradesh,MAU,2012,Kharif     ,Arhar/Tur,2402,2629
Uttar Pradesh,MEERUT,2012,Kharif     ,Arhar/Tur,1198,1175
Uttar Pradesh,MIRZAPUR,2012,Kharif     ,Arhar/Tur,12968,13863
Uttar Pradesh,MORADABAD,2012,Kharif     ,Arhar/Tur,57,49
Uttar Pradesh,MUZAFFARNAGAR,2012,Kharif     ,Arhar/Tur,32,27
Uttar Pradesh,PILIBHIT,2012,Kharif     ,Arhar/Tur,135,131
Uttar Pradesh,PRATAPGARH,2012,Kharif     ,Arhar/Tur,6720,7765
Uttar Pradesh,RAE BARELI,2012,Kharif     ,Arhar/Tur,4988,3918
Uttar Pradesh,RAMPUR,2012,Kharif     ,Arhar/Tur,17,15
Uttar Pradesh,SAHARANPUR,2012,Kharif     ,Arhar/Tur,1,1
Uttar Pradesh,SAMBHAL,2012,Kharif     ,Arhar/Tur,367,314
Uttar Pradesh,SANT KABEER NAGAR,2012,Kharif     ,Arhar/Tur,3254,2767
Uttar Pradesh,SANT RAVIDAS NAGAR,2012,Kharif     ,Arhar/Tur,4177,5604
Uttar Pradesh,SHAHJAHANPUR,2012,Kharif     ,Arhar/Tur,202,197
Uttar Pradesh,SHAMLI,2012,Kharif     ,Arhar/Tur,4,3
Uttar Pradesh,SHRAVASTI,2012,Kharif     ,Arhar/Tur,2210,1237
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif     ,Arhar/Tur,2080,1768
Uttar Pradesh,SITAPUR,2012,Kharif     ,Arhar/Tur,3435,3894
Uttar Pradesh,SONBHADRA,2012,Kharif     ,Arhar/Tur,13087,14127
Uttar Pradesh,SULTANPUR,2012,Kharif     ,Arhar/Tur,5642,4771
Uttar Pradesh,UNNAO,2012,Kharif     ,Arhar/Tur,2427,1985
Uttar Pradesh,VARANASI,2012,Kharif     ,Arhar/Tur,4217,4474
Uttarakhand,ALMORA,2012,Kharif     ,Arhar/Tur,24,18
Uttarakhand,BAGESHWAR,2012,Kharif     ,Arhar/Tur,2,2
Uttarakhand,CHAMOLI,2012,Kharif     ,Arhar/Tur,130,67
Uttarakhand,CHAMPAWAT,2012,Kharif     ,Arhar/Tur,33,8
Uttarakhand,DEHRADUN,2012,Kharif     ,Arhar/Tur,274,250
Uttarakhand,NAINITAL,2012,Kharif     ,Arhar/Tur,13,7
Uttarakhand,PAURI GARHWAL,2012,Kharif     ,Arhar/Tur,307,268
Uttarakhand,PITHORAGARH,2012,Kharif     ,Arhar/Tur,85,28
Uttarakhand,RUDRA PRAYAG,2012,Kharif     ,Arhar/Tur,104,87
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Arhar/Tur,1197,913
Uttarakhand,UDAM SINGH NAGAR,2012,Kharif     ,Arhar/Tur,2,2
Uttarakhand,UTTAR KASHI,2012,Kharif     ,Arhar/Tur,360,316
West Bengal,24 PARAGANAS SOUTH,2012,Rabi       ,Arhar/Tur,514,721
West Bengal,BARDHAMAN,2012,Rabi       ,Arhar/Tur,70,93
West Bengal,BIRBHUM,2012,Rabi       ,Arhar/Tur,2,3
West Bengal,DARJEELING,2012,Rabi       ,Arhar/Tur,20,27
West Bengal,JALPAIGURI,2012,Rabi       ,Arhar/Tur,51,69
West Bengal,MALDAH,2012,Rabi       ,Arhar/Tur,32,44
West Bengal,MEDINIPUR EAST,2012,Rabi       ,Arhar/Tur,9,12
West Bengal,MEDINIPUR WEST,2012,Rabi       ,Arhar/Tur,142,163
West Bengal,MURSHIDABAD,2012,Rabi       ,Arhar/Tur,26,33
West Bengal,NADIA,2012,Rabi       ,Arhar/Tur,461,647
West Bengal,PURULIA,2012,Rabi       ,Arhar/Tur,107,240
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Arhar/Tur,49932,9287
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Arhar/Tur,7601,1923
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Arhar/Tur,10,3
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Arhar/Tur,465,447
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Arhar/Tur,51,49
Andhra Pradesh,GUNTUR,2013,Kharif     ,Arhar/Tur,13579,17096
Andhra Pradesh,GUNTUR,2013,Rabi       ,Arhar/Tur,292,368
Andhra Pradesh,KADAPA,2013,Kharif     ,Arhar/Tur,8085,2442
Andhra Pradesh,KADAPA,2013,Rabi       ,Arhar/Tur,31,9
Andhra Pradesh,KRISHNA,2013,Kharif     ,Arhar/Tur,978,577
Andhra Pradesh,KURNOOL,2013,Kharif     ,Arhar/Tur,42964,17959
Andhra Pradesh,KURNOOL,2013,Rabi       ,Arhar/Tur,531,222
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Arhar/Tur,53584,48922
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Arhar/Tur,45,41
Andhra Pradesh,SPSR NELLORE,2013,Kharif     ,Arhar/Tur,1119,1075
Andhra Pradesh,SPSR NELLORE,2013,Rabi       ,Arhar/Tur,220,211
Andhra Pradesh,SRIKAKULAM,2013,Kharif     ,Arhar/Tur,706,678
Andhra Pradesh,SRIKAKULAM,2013,Rabi       ,Arhar/Tur,16,15
Andhra Pradesh,VISAKHAPATANAM,2013,Kharif     ,Arhar/Tur,1806,619
Andhra Pradesh,VISAKHAPATANAM,2013,Rabi       ,Arhar/Tur,22,8
Andhra Pradesh,VIZIANAGARAM,2013,Kharif     ,Arhar/Tur,1880,1807
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Arhar/Tur,127,122
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Arhar/Tur,80,77
Assam,BAKSA,2013,Kharif     ,Arhar/Tur,230,221
Assam,BARPETA,2013,Kharif     ,Arhar/Tur,213,180
Assam,BONGAIGAON,2013,Kharif     ,Arhar/Tur,149,141
Assam,CACHAR,2013,Kharif     ,Arhar/Tur,123,105
Assam,CHIRANG,2013,Kharif     ,Arhar/Tur,262,216
Assam,DARRANG,2013,Kharif     ,Arhar/Tur,187,393
Assam,DHEMAJI,2013,Kharif     ,Arhar/Tur,40,34
Assam,DHUBRI,2013,Kharif     ,Arhar/Tur,80,67
Assam,DIBRUGARH,2013,Kharif     ,Arhar/Tur,49,42
Assam,DIMA HASAO,2013,Kharif     ,Arhar/Tur,416,343
Assam,GOALPARA,2013,Kharif     ,Arhar/Tur,300,570
Assam,GOLAGHAT,2013,Kharif     ,Arhar/Tur,155,132
Assam,HAILAKANDI,2013,Kharif     ,Arhar/Tur,80,63
Assam,JORHAT,2013,Kharif     ,Arhar/Tur,38,31
Assam,KAMRUP,2013,Kharif     ,Arhar/Tur,198,183
Assam,KAMRUP METRO,2013,Kharif     ,Arhar/Tur,40,36
Assam,KARBI ANGLONG,2013,Kharif     ,Arhar/Tur,1231,934
Assam,KARIMGANJ,2013,Kharif     ,Arhar/Tur,77,58
Assam,KOKRAJHAR,2013,Kharif     ,Arhar/Tur,429,372
Assam,LAKHIMPUR,2013,Kharif     ,Arhar/Tur,34,29
Assam,MARIGAON,2013,Kharif     ,Arhar/Tur,127,109
Assam,NAGAON,2013,Kharif     ,Arhar/Tur,539,419
Assam,NALBARI,2013,Kharif     ,Arhar/Tur,96,67
Assam,SIVASAGAR,2013,Kharif     ,Arhar/Tur,31,20
Assam,SONITPUR,2013,Kharif     ,Arhar/Tur,619,576
Assam,TINSUKIA,2013,Kharif     ,Arhar/Tur,97,91
Assam,UDALGURI,2013,Kharif     ,Arhar/Tur,290,210
Bihar,ARARIA,2013,Kharif     ,Arhar/Tur,279,465
Bihar,ARWAL,2013,Kharif     ,Arhar/Tur,425,548
Bihar,AURANGABAD,2013,Kharif     ,Arhar/Tur,1174,2179
Bihar,BANKA,2013,Kharif     ,Arhar/Tur,948,2248
Bihar,BEGUSARAI,2013,Kharif     ,Arhar/Tur,576,582
Bihar,BHAGALPUR,2013,Kharif     ,Arhar/Tur,819,1079
Bihar,BHOJPUR,2013,Kharif     ,Arhar/Tur,1046,2321
Bihar,BUXAR,2013,Kharif     ,Arhar/Tur,403,965
Bihar,DARBHANGA,2013,Kharif     ,Arhar/Tur,249,374
Bihar,GAYA,2013,Kharif     ,Arhar/Tur,1535,1589
Bihar,GOPALGANJ,2013,Kharif     ,Arhar/Tur,416,570
Bihar,JAMUI,2013,Kharif     ,Arhar/Tur,217,420
Bihar,JEHANABAD,2013,Kharif     ,Arhar/Tur,160,206
Bihar,KAIMUR (BHABUA),2013,Kharif     ,Arhar/Tur,1791,2919
Bihar,KATIHAR,2013,Kharif     ,Arhar/Tur,75,125
Bihar,KHAGARIA,2013,Kharif     ,Arhar/Tur,191,370
Bihar,KISHANGANJ,2013,Kharif     ,Arhar/Tur,36,60
Bihar,LAKHISARAI,2013,Kharif     ,Arhar/Tur,366,1242
Bihar,MADHEPURA,2013,Kharif     ,Arhar/Tur,47,78
Bihar,MADHUBANI,2013,Kharif     ,Arhar/Tur,28,42
Bihar,MUNGER,2013,Kharif     ,Arhar/Tur,47,91
Bihar,MUZAFFARPUR,2013,Kharif     ,Arhar/Tur,591,599
Bihar,NALANDA,2013,Kharif     ,Arhar/Tur,463,874
Bihar,NAWADA,2013,Kharif     ,Arhar/Tur,933,932
Bihar,PASHCHIM CHAMPARAN,2013,Kharif     ,Arhar/Tur,528,714
Bihar,PATNA,2013,Kharif     ,Arhar/Tur,721,1663
Bihar,PURBI CHAMPARAN,2013,Kharif     ,Arhar/Tur,1673,3389
Bihar,PURNIA,2013,Kharif     ,Arhar/Tur,108,180
Bihar,ROHTAS,2013,Kharif     ,Arhar/Tur,1116,1710
Bihar,SAMASTIPUR,2013,Kharif     ,Arhar/Tur,1836,2756
Bihar,SARAN,2013,Kharif     ,Arhar/Tur,756,1662
Bihar,SHEIKHPURA,2013,Kharif     ,Arhar/Tur,220,426
Bihar,SHEOHAR,2013,Kharif     ,Arhar/Tur,183,313
Bihar,SITAMARHI,2013,Kharif     ,Arhar/Tur,60,78
Bihar,SIWAN,2013,Kharif     ,Arhar/Tur,1152,1385
Bihar,SUPAUL,2013,Kharif     ,Arhar/Tur,60,100
Bihar,VAISHALI,2013,Kharif     ,Arhar/Tur,646,1205
Chhattisgarh,BALOD,2013,Kharif     ,Arhar/Tur,547,264
Chhattisgarh,BALODA BAZAR,2013,Kharif     ,Arhar/Tur,1486,560
Chhattisgarh,BALRAMPUR,2013,Kharif     ,Arhar/Tur,8106,4407
Chhattisgarh,BASTAR,2013,Kharif     ,Arhar/Tur,496,330
Chhattisgarh,BEMETARA,2013,Kharif     ,Arhar/Tur,3630,1987
Chhattisgarh,BIJAPUR,2013,Kharif     ,Arhar/Tur,10,10
Chhattisgarh,BILASPUR,2013,Kharif     ,Arhar/Tur,2188,1406
Chhattisgarh,DANTEWADA,2013,Kharif     ,Arhar/Tur,401,246
Chhattisgarh,DHAMTARI,2013,Kharif     ,Arhar/Tur,119,48
Chhattisgarh,DURG,2013,Kharif     ,Arhar/Tur,1081,649
Chhattisgarh,GARIYABAND,2013,Kharif     ,Arhar/Tur,477,156
Chhattisgarh,JANJGIR-CHAMPA,2013,Kharif     ,Arhar/Tur,1090,668
Chhattisgarh,JASHPUR,2013,Kharif     ,Arhar/Tur,4962,3432
Chhattisgarh,KABIRDHAM,2013,Kharif     ,Arhar/Tur,5039,2299
Chhattisgarh,KANKER,2013,Kharif     ,Arhar/Tur,605,390
Chhattisgarh,KONDAGAON,2013,Kharif     ,Arhar/Tur,173,97
Chhattisgarh,KORBA,2013,Kharif     ,Arhar/Tur,1330,789
Chhattisgarh,KOREA,2013,Kharif     ,Arhar/Tur,3798,2017
Chhattisgarh,MAHASAMUND,2013,Kharif     ,Arhar/Tur,695,261
Chhattisgarh,MUNGELI,2013,Kharif     ,Arhar/Tur,1740,1118
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Arhar/Tur,113,64
Chhattisgarh,RAIGARH,2013,Kharif     ,Arhar/Tur,2760,1660
Chhattisgarh,RAIPUR,2013,Kharif     ,Arhar/Tur,610,250
Chhattisgarh,RAJNANDGAON,2013,Kharif     ,Arhar/Tur,2530,1153
Chhattisgarh,SUKMA,2013,Kharif     ,Arhar/Tur,375,229
Chhattisgarh,SURAJPUR,2013,Kharif     ,Arhar/Tur,4222,2328
Chhattisgarh,SURGUJA,2013,Kharif     ,Arhar/Tur,4233,2630
Karnataka,BAGALKOT,2013,Kharif     ,Arhar/Tur,4074,2129
Karnataka,BANGALORE RURAL,2013,Kharif     ,Arhar/Tur,1274,815
Karnataka,BELGAUM,2013,Kharif     ,Arhar/Tur,3834,1650
Karnataka,BELLARY,2013,Kharif     ,Arhar/Tur,3325,1614
Karnataka,BENGALURU URBAN,2013,Kharif     ,Arhar/Tur,1011,929
Karnataka,BIDAR,2013,Kharif     ,Arhar/Tur,73270,59305
Karnataka,BIJAPUR,2013,Kharif     ,Arhar/Tur,180625,170564
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Arhar/Tur,1124,366
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Arhar/Tur,4989,4033
Karnataka,CHIKMAGALUR,2013,Kharif     ,Arhar/Tur,469,431
Karnataka,CHITRADURGA,2013,Kharif     ,Arhar/Tur,8957,7250
Karnataka,DAVANGERE,2013,Kharif     ,Arhar/Tur,8145,6152
Karnataka,DHARWAD,2013,Kharif     ,Arhar/Tur,2694,1996
Karnataka,GADAG,2013,Kharif     ,Arhar/Tur,1808,670
Karnataka,GULBARGA,2013,Kharif     ,Arhar/Tur,369537,394592
Karnataka,HASSAN,2013,Kharif     ,Arhar/Tur,2015,869
Karnataka,HAVERI,2013,Kharif     ,Arhar/Tur,1673,1162
Karnataka,KOLAR,2013,Kharif     ,Arhar/Tur,2506,1895
Karnataka,KOPPAL,2013,Kharif     ,Arhar/Tur,10186,4809
Karnataka,MANDYA,2013,Kharif     ,Arhar/Tur,1234,359
Karnataka,MYSORE,2013,Kharif     ,Arhar/Tur,3763,2291
Karnataka,RAICHUR,2013,Kharif     ,Arhar/Tur,38322,16965
Karnataka,RAMANAGARA,2013,Kharif     ,Arhar/Tur,5030,4654
Karnataka,SHIMOGA,2013,Kharif     ,Arhar/Tur,252,231
Karnataka,TUMKUR,2013,Kharif     ,Arhar/Tur,10966,4240
Karnataka,UTTAR KANNAD,2013,Kharif     ,Arhar/Tur,7,6
Karnataka,YADGIR,2013,Kharif     ,Arhar/Tur,82658,66589
Kerala,IDUKKI,2013,Whole Year ,Arhar/Tur,10,17
Kerala,KANNUR,2013,Whole Year ,Arhar/Tur,1,1
Kerala,KASARAGOD,2013,Whole Year ,Arhar/Tur,8,14
Kerala,PALAKKAD,2013,Whole Year ,Arhar/Tur,821,1325
Kerala,WAYANAD,2013,Whole Year ,Arhar/Tur,48,72
Madhya Pradesh,AGAR MALWA,2013,Kharif     ,Arhar/Tur,1834,739
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Arhar/Tur,2639,1042
Madhya Pradesh,ANUPPUR,2013,Kharif     ,Arhar/Tur,5612,3615
Madhya Pradesh,ASHOKNAGAR,2013,Kharif     ,Arhar/Tur,701,382
Madhya Pradesh,BALAGHAT,2013,Kharif     ,Arhar/Tur,4343,4288
Madhya Pradesh,BARWANI,2013,Kharif     ,Arhar/Tur,4088,2712
Madhya Pradesh,BETUL,2013,Kharif     ,Arhar/Tur,23549,15771
Madhya Pradesh,BHIND,2013,Kharif     ,Arhar/Tur,3261,4226
Madhya Pradesh,BHOPAL,2013,Kharif     ,Arhar/Tur,1679,1617
Madhya Pradesh,BURHANPUR,2013,Kharif     ,Arhar/Tur,2846,2527
Madhya Pradesh,CHHATARPUR,2013,Kharif     ,Arhar/Tur,9785,2800
Madhya Pradesh,CHHINDWARA,2013,Kharif     ,Arhar/Tur,24775,35167
Madhya Pradesh,DAMOH,2013,Kharif     ,Arhar/Tur,8427,5869
Madhya Pradesh,DATIA,2013,Kharif     ,Arhar/Tur,219,139
Madhya Pradesh,DEWAS,2013,Kharif     ,Arhar/Tur,3234,2215
Madhya Pradesh,DHAR,2013,Kharif     ,Arhar/Tur,2734,2105
Madhya Pradesh,DINDORI,2013,Kharif     ,Arhar/Tur,5567,1732
Madhya Pradesh,GUNA,2013,Kharif     ,Arhar/Tur,993,628
Madhya Pradesh,GWALIOR,2013,Kharif     ,Arhar/Tur,805,395
Madhya Pradesh,HARDA,2013,Kharif     ,Arhar/Tur,554,566
Madhya Pradesh,HOSHANGABAD,2013,Kharif     ,Arhar/Tur,3210,2361
Madhya Pradesh,INDORE,2013,Kharif     ,Arhar/Tur,488,286
Madhya Pradesh,JABALPUR,2013,Kharif     ,Arhar/Tur,10732,9472
Madhya Pradesh,JHABUA,2013,Kharif     ,Arhar/Tur,2539,2115
Madhya Pradesh,KATNI,2013,Kharif     ,Arhar/Tur,7387,8205
Madhya Pradesh,KHANDWA,2013,Kharif     ,Arhar/Tur,6761,4450
Madhya Pradesh,KHARGONE,2013,Kharif     ,Arhar/Tur,14098,7850
Madhya Pradesh,MANDLA,2013,Kharif     ,Arhar/Tur,6128,4487
Madhya Pradesh,MANDSAUR,2013,Kharif     ,Arhar/Tur,589,358
Madhya Pradesh,MORENA,2013,Kharif     ,Arhar/Tur,12686,10438
Madhya Pradesh,NARSINGHPUR,2013,Kharif     ,Arhar/Tur,33600,38813
Madhya Pradesh,NEEMUCH,2013,Kharif     ,Arhar/Tur,460,188
Madhya Pradesh,PANNA,2013,Kharif     ,Arhar/Tur,13294,10540
Madhya Pradesh,RAISEN,2013,Kharif     ,Arhar/Tur,13584,2464
Madhya Pradesh,RAJGARH,2013,Kharif     ,Arhar/Tur,2066,1360
Madhya Pradesh,RATLAM,2013,Kharif     ,Arhar/Tur,961,744
Madhya Pradesh,REWA,2013,Kharif     ,Arhar/Tur,32884,15326
Madhya Pradesh,SAGAR,2013,Kharif     ,Arhar/Tur,5991,2645
Madhya Pradesh,SATNA,2013,Kharif     ,Arhar/Tur,25178,4143
Madhya Pradesh,SEHORE,2013,Kharif     ,Arhar/Tur,8740,2768
Madhya Pradesh,SEONI,2013,Kharif     ,Arhar/Tur,13921,17524
Madhya Pradesh,SHAHDOL,2013,Kharif     ,Arhar/Tur,12593,7708
Madhya Pradesh,SHAJAPUR,2013,Kharif     ,Arhar/Tur,1687,680
Madhya Pradesh,SHEOPUR,2013,Kharif     ,Arhar/Tur,1894,1421
Madhya Pradesh,SHIVPURI,2013,Kharif     ,Arhar/Tur,874,296
Madhya Pradesh,SIDHI,2013,Kharif     ,Arhar/Tur,18643,5890
Madhya Pradesh,SINGRAULI,2013,Kharif     ,Arhar/Tur,17449,24635
Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Arhar/Tur,61,4
Madhya Pradesh,UJJAIN,2013,Kharif     ,Arhar/Tur,1312,423
Madhya Pradesh,UMARIA,2013,Kharif     ,Arhar/Tur,9162,3799
Madhya Pradesh,VIDISHA,2013,Kharif     ,Arhar/Tur,9092,4982
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Arhar/Tur,11000,9200
Maharashtra,AKOLA,2013,Kharif     ,Arhar/Tur,66500,83800
Maharashtra,AMRAVATI,2013,Kharif     ,Arhar/Tur,96200,133900
Maharashtra,AURANGABAD,2013,Kharif     ,Arhar/Tur,28600,26800
Maharashtra,BEED,2013,Kharif     ,Arhar/Tur,56400,37700
Maharashtra,BHANDARA,2013,Kharif     ,Arhar/Tur,11300,7100
Maharashtra,BULDHANA,2013,Kharif     ,Arhar/Tur,21100,14800
Maharashtra,CHANDRAPUR,2013,Kharif     ,Arhar/Tur,32600,28500
Maharashtra,DHULE,2013,Kharif     ,Arhar/Tur,9000,7500
Maharashtra,GADCHIROLI,2013,Kharif     ,Arhar/Tur,4100,2600
Maharashtra,GONDIA,2013,Kharif     ,Arhar/Tur,6000,3800
Maharashtra,HINGOLI,2013,Kharif     ,Arhar/Tur,38900,33200
Maharashtra,JALGAON,2013,Kharif     ,Arhar/Tur,18400,20400
Maharashtra,JALNA,2013,Kharif     ,Arhar/Tur,44200,47500
Maharashtra,KOLHAPUR,2013,Kharif     ,Arhar/Tur,400,200
Maharashtra,LATUR,2013,Kharif     ,Arhar/Tur,112400,156200
Maharashtra,NAGPUR,2013,Kharif     ,Arhar/Tur,58600,26600
Maharashtra,NANDED,2013,Kharif     ,Arhar/Tur,71600,46100
Maharashtra,NANDURBAR,2013,Kharif     ,Arhar/Tur,12000,4700
Maharashtra,NASHIK,2013,Kharif     ,Arhar/Tur,10100,7100
Maharashtra,OSMANABAD,2013,Kharif     ,Arhar/Tur,101000,115700
Maharashtra,PARBHANI,2013,Kharif     ,Arhar/Tur,70500,52900
Maharashtra,PUNE,2013,Kharif     ,Arhar/Tur,4200,2400
Maharashtra,RAIGAD,2013,Kharif     ,Arhar/Tur,600,300
Maharashtra,RATNAGIRI,2013,Kharif     ,Arhar/Tur,100,100
Maharashtra,SANGLI,2013,Kharif     ,Arhar/Tur,6300,3300
Maharashtra,SATARA,2013,Kharif     ,Arhar/Tur,1600,800
Maharashtra,SOLAPUR,2013,Kharif     ,Arhar/Tur,18800,9200
Maharashtra,THANE,2013,Kharif     ,Arhar/Tur,2800,1500
Maharashtra,WARDHA,2013,Kharif     ,Arhar/Tur,70600,47600
Maharashtra,WASHIM,2013,Kharif     ,Arhar/Tur,46200,22300
Maharashtra,YAVATMAL,2013,Kharif     ,Arhar/Tur,109200,80400
Meghalaya,EAST GARO HILLS,2013,Kharif     ,Arhar/Tur,70,67
Meghalaya,NORTH GARO HILLS,2013,Kharif     ,Arhar/Tur,48,45
Meghalaya,SOUTH GARO HILLS,2013,Kharif     ,Arhar/Tur,135,102
Meghalaya,SOUTH WEST GARO HILLS,2013,Kharif     ,Arhar/Tur,315,439
Meghalaya,WEST GARO HILLS,2013,Kharif     ,Arhar/Tur,573,772
Nagaland,DIMAPUR,2013,Kharif     ,Arhar/Tur,480,440
Nagaland,KIPHIRE,2013,Kharif     ,Arhar/Tur,100,70
Nagaland,KOHIMA,2013,Kharif     ,Arhar/Tur,290,260
Nagaland,LONGLENG,2013,Kharif     ,Arhar/Tur,90,80
Nagaland,MOKOKCHUNG,2013,Kharif     ,Arhar/Tur,290,260
Nagaland,MON,2013,Kharif     ,Arhar/Tur,310,280
Nagaland,PEREN,2013,Kharif     ,Arhar/Tur,200,180
Nagaland,PHEK,2013,Kharif     ,Arhar/Tur,430,390
Nagaland,TUENSANG,2013,Kharif     ,Arhar/Tur,310,280
Nagaland,WOKHA,2013,Kharif     ,Arhar/Tur,190,170
Nagaland,ZUNHEBOTO,2013,Kharif     ,Arhar/Tur,280,250
Punjab,AMRITSAR,2013,Kharif     ,Arhar/Tur,2000,2000
Punjab,BARNALA,2013,Kharif     ,Arhar/Tur,1000,1000
Punjab,JALANDHAR,2013,Kharif     ,Arhar/Tur,4000,4000
Punjab,LUDHIANA,2013,Kharif     ,Arhar/Tur,9000,8000
Punjab,MOGA,2013,Kharif     ,Arhar/Tur,2000,2000
